"Row.names"	"baseMean"	"log2FoldChange"	"lfcSE"	"stat"	"pvalue"	"padj"	"WormBase.Gene.ID"	"Public.Name"	"Sequence.Name"	"Other.Name"	"Protein.Domain"	"UniProt"	"Reference.UniProt.ID"	"Interacting.Gene"	"Expr_pattern.Tissue"	"Gene.Ontology.Association"	"Concise.Description"	"Automated.Description"
"CELE_C07E3.10"	226,538294443375	-1,40258457000524	0,445454058334079	-3,14866268196244	0,00164019401142428	0,0202018524645647	"WBGene00007420"	"C07E3.10"	"C07E3.10"	"CELE_C07E3.10"	"N.A."	"O17579"	"O17579"	"N.A."	"N.A."	"integral component of membrane, membrane"	"N.A."	"Is enriched in hypodermis and somatic gonad precursor based on tiling array and RNA-seq studies. Is affected by several genes including daf-2\; rrf-3\; and dpy-10 based on RNA-seq and microarray studies. Is affected by nineteen chemicals including Heme\; methylmercury hydroxide\; and Tunicamycin based on microarray and RNA-seq studies."
"CELE_ZC13.3"	353,057239308761	-1,39693106869643	0,44869923861003	-3,11329048166833	0,00185013821809647	0,0218554585111957	"WBGene00022504"	"mam-1"	"ZC13.3"	"CELE_ZC13.3"	"CE52790|HMMPANTHER:PTHR23301|HMMPANTHER:PTHR23301:SF81|SMART:SM00137|PFAM:PF00629|SUPERFAMILY:SSF49899|INTERPRO:IPR000998|INTERPRO:IPR013320"	"Q95Q40"	"Q95Q40"	"N.A."	"N.A."	"membrane"	"N.A."	"Is affected by several genes including daf-16\; daf-2\; and skn-1 based on RNA-seq and microarray studies. Is affected by eleven chemicals including 1-methylnicotinamide\; methylmercuric chloride\; and stavudine based on RNA-seq and microarray studies. Is predicted to encode a protein with the following domains: MAM domain, meprin\/A5\/mu\; MAM domain\; and Concanavalin A-like lectin\/glucanase domain superfamily."
"CELE_C32H11.12"	463,174267471818	-1,39610619337655	0,19519631263121	-7,15231847649831	8,53243242011034e-13	3,02377769833592e-10	"WBGene00007875"	"dod-24"	"C32H11.12"	"CELE_C32H11.12"	"CE19718|HMMPANTHER:PTHR47919:SF1|HMMPANTHER:PTHR47919|PFAM:PF02408|INTERPRO:IPR003366"	"Q9XUH3"	"Q9XUH3"	"daf-10|Regulatory, elt-2|Regulatory, eri-1|Regulatory, npr-1|Regulatory, pcm-1|Regulatory, pmk-1|Regulatory, skn-1|Regulatory"	"N.A."	"defense response to Gram-negative bacterium, innate immune response, molecular_function"	"N.A."	"Is involved in defense response to Gram-negative bacterium."
"CELE_F55G11.2"	300,783065841	-1,39393198185657	0,199302847277853	-6,99403947758587	2,67082351900866e-12	8,86088321955362e-10	"WBGene00010123"	"F55G11.2"	"F55G11.2"	"CELE_F55G11.2"	"CE18748|PFAM:PF02408|INTERPRO:IPR003366"	"Q9XUD8"	"Q9XUD8"	"daf-10|Regulatory, elt-2|Regulatory, kgb-1|Regulatory, mul-1|Regulatory, pmk-1|Regulatory, rrc-1|Physical, sgt-1|Physical, skn-1|Regulatory"	"intestine"	"innate immune response"	"F55G11.2 encodes a protein containing a CUB (complement C1r\/C1s, Uegf, Bmp1)-like domain\; F55G11.2 expression is upregulated in response to infection with the human bacterial pathogen Pseudomonas aeruginosa\; F55G11.2 expression is regulated by the ELT-2 GATA transcription factor."	"Is involved in innate immune response."
"CELE_F15E11.1"	445,221993749936	-1,38518462530121	0,472350231004631	-2,93253720307301	0,00336204639211101	0,033750698204168	"WBGene00017490"	"pud-2.1"	"F15E11.1"	"5C820, CELE_F15E11.1"	"CE16999|HMMPANTHER:PTHR31557|HMMPANTHER:PTHR31557:SF1|PFAM:PF18457|INTERPRO:IPR041157"	"G5EBF3"	"G5EBF3"	"daf-16|Physical, hsp-16.2|Physical, igdb-2|Physical, myrf-1|Physical, myrf-2|Physical, pan-1|Physical, pud-1.1|Physical, pud-1.2|Physical, sip-1|Physical, smo-1|Physical"	"hypodermis, intestine"	"N.A."	"pud-2.1, along with pud-2.2, encodes a 17.4 kDa protein (CE16999) with unknown function that is seven-fold more abundant in glp-1 mutant hermaphrodites (which lack a germline) than in normal hermaphrodites\; in addition, the protein products of pud-2.1\/pud-2.2 are more abundant in daf-2 mutant vs. wild-type adults during a temperature shift from 15 to 25 degrees C\; pud-2.1(RNAi) animals have no obvious mutant phenotype (i.e., they have no obvious defect in fertility or germline maintenance)\; the PUD-2.1\/PUD-2.2 proteins belong to a nematode-specific family including the paralogs PUD-1.1, PUD-1.2, PUD-3, and PUD-4."	"Is expressed in hypodermis and intestine. Is predicted to encode a protein with the following domains: Up-Regulated in long-lived daf-2 and Up-regulated in Daf-2."
"CELE_C09G5.3"	1765,1408750461	-1,37692458576992	0,491464310020906	-2,80167767566143	0,0050837638353951	0,0446597912593329	"WBGene00000655"	"col-79"	"C09G5.3"	"CELE_C09G5.3"	"CE01483|SMART:SM01088|PFAM:PF01484|INTERPRO:IPR002486"	"Q09233"	"Q09233"	"N.A."	"N.A."	"collagen trimer, structural constituent of cuticle"	"N.A."	"Is predicted to be a structural constituent of cuticle. Human ortholog(s) of this gene are implicated in several diseases, including cystic fibrosis\; lung disease (multiple)\; and nose disease (multiple). Is an ortholog of human SFTPD (surfactant protein D)."
"CELE_F39G3.6"	29,3276654761868	-1,3753579602111	0,519459335816276	-2,64767204164282	0,0081048108779476	0,0598949365022924	"WBGene00018211"	"oac-24"	"F39G3.6"	"CELE_F39G3.6"	"CE47136|HMMPANTHER:PTHR23028|HMMPANTHER:PTHR23028:SF121|PFAM:PF01757|PFAM:PF19040|INTERPRO:IPR002656|INTERPRO:IPR043968"	"O16269"	"O16269"	"N.A."	"N.A."	"acyltransferase activity, transferring groups other than amino-acyl groups, cellular polysaccharide biosynthetic process, integral component of membrane, membrane"	"N.A."	"Is predicted to enable transferase activity, transferring acyl groups other than amino-acyl groups."
"CELE_R03D7.2"	456,785667883388	-1,37120028531729	0,24091933981512	-5,6915326364813	1,25904084086565e-08	1,58324385738855e-06	"WBGene00010989"	"R03D7.2"	"R03D7.2"	"CELE_R03D7.2"	"CE53957|HMMPANTHER:PTHR43788|HMMPANTHER:PTHR43788:SF8|PFAM:PF13087|SUPERFAMILY:SSF52540|INTERPRO:IPR027417|INTERPRO:IPR041679"	"Q09594"	"Q09594"	"N.A."	"N.A."	"5'-3' DNA helicase activity, DNA duplex unwinding"	"N.A."	"Is predicted to enable 5'-3' DNA helicase activity."
"CELE_F26D10.11"	52,6644949756687	-1,3693925634484	0,481020263050617	-2,84685005734218	0,0044154154113319	0,040595266809492	"WBGene00009155"	"lhfp-4"	"F26D10.11"	"CELE_F26D10.11"	"CE19811|HMMPANTHER:PTHR12489|HMMPANTHER:PTHR12489:SF1|PFAM:PF10242|INTERPRO:IPR019372"	"Q9XVU1"	"Q9XVU1"	"N.A."	"N.A."	"integral component of membrane, membrane, plasma membrane, sensory perception of sound"	"F26D10.11 encodes an ortholog of murine TMHS (mutated in hurry-scurry\/hscy mice), a predicted tetraspan membrane protein required for stereociliary function and a possible ortholog of human DFNB53\; the cysteine mutated in hscy mice is conserved in F26D10.11."	"Is enriched in pharynx based on microarray studies. Is affected by several genes including daf-16\; skn-1\; and rrf-3 based on tiling array\; RNA-seq\; and microarray studies. Is affected by fifteen chemicals including aldicarb\; methylmercuric chloride\; and multi-walled carbon nanotube based on microarray and RNA-seq studies. Human ortholog(s) of this gene are implicated in autosomal recessive nonsyndromic deafness 67. Is predicted to encode a protein with the following domains: Lipoma HMGIC fusion partner-like protein and Lipoma HMGIC fusion partner-like protein. Is an ortholog of human LHFPL4 (LHFPL tetraspan subfamily member 4)."
"CELE_R08E5.3"	1357,81702422931	-1,36787278075677	0,314491354212697	-4,34947658316753	1,36462854087411e-05	0,000551260436213729	"WBGene00019963"	"R08E5.3"	"R08E5.3"	"CELE_R08E5.3"	"CE12576|HMMPANTHER:PTHR45581:SF2|HMMPANTHER:PTHR45581|PFAM:PF13847|SUPERFAMILY:SSF53335|INTERPRO:IPR025714|INTERPRO:IPR029063|INTERPRO:IPR036388"	"O01593"	"O01593"	"glh-1|Physical, pid-4|Physical, pid-5|Physical"	"intestine"	"N.A."	"N.A."	"Is expressed in intestine. Is predicted to encode a protein with the following domains: Methyltransferase domain\; Methyltransferase domain\; S-adenosyl-L-methionine-dependent methyltransferase\; and Winged helix-like DNA-binding domain superfamily."
"CELE_C25G6.3"	61,575161134637	-1,36751849452108	0,381468758138453	-3,58487678308048	0,000337237382508485	0,00645277059370864	"WBGene00016108"	"C25G6.3"	"C25G6.3"	"CELE_C25G6.3"	"CE42445|PhosphoPep:C25G6.3|HMMPANTHER:PTHR24096:SF341|HMMPANTHER:PTHR24096|PFAM:PF00501|SUPERFAMILY:SSF56801|INTERPRO:IPR000873|INTERPRO:IPR042099"	"Q18176"	"Q18176"	"N.A."	"N.A."	"CoA-ligase activity"	"N.A."	"Is predicted to enable CoA-ligase activity."
"CELE_F47C12.2"	289,217058763876	-1,36367564311531	0,487788291906095	-2,79563012426266	0,00517986447531384	0,0450799452947087	"WBGene00018547"	"clec-78"	"F47C12.2"	"CELE_F47C12.2"	"CE48546|HMMPANTHER:PTHR24033|HMMPANTHER:PTHR24033:SF181|PFSCAN:PS50825|PFSCAN:PS01180|PFSCAN:PS50923|PFSCAN:PS50068|PFSCAN:PS50026|PFSCAN:PS50041|PFSCAN:PS50022|SCANPROSITE:PS00022|SCANPROSITE:PS00010|SCANPROSITE:PS01186|SCANPROSITE:PS01187|SCANPROSITE:PS01209|SMART:SM00179|SMART:SM00192|SMART:SM01411|SMART:SM00181|SMART:SM00042|SMART:SM00231|SMART:SM00034|SMART:SM00032|PFAM:PF02494|PFAM:PF00008|PFAM:PF00059|PFAM:PF07645|PFAM:PF07699|PFAM:PF12661|PFAM:PF00431|PFAM:PF00057|PFAM:PF00084|SUPERFAMILY:SSF57535|SUPERFAMILY:SSF57196|SUPERFAMILY:SSF49854|SUPERFAMILY:SSF57184|SUPERFAMILY:SSF49785|SUPERFAMILY:SSF57424|SUPERFAMILY:SSF56436|SUPERFAMILY:SSF49899|INTERPRO:IPR000421|INTERPRO:IPR000436|INTERPRO:IPR000742|INTERPRO:IPR000859|INTERPRO:IPR001304|INTERPRO:IPR001881|INTERPRO:IPR002172|INTERPRO:IPR003410|INTERPRO:IPR008979|INTERPRO:IPR009030|INTERPRO:IPR011641|INTERPRO:IPR013032|INTERPRO:IPR013320|INTERPRO:IPR016186|INTERPRO:IPR016187|INTERPRO:IPR035914|INTERPRO:IPR035976|INTERPRO:IPR036055"	"Q20531"	"Q20531"	"clk-2|Genetic, smo-1|Physical"	"pharyngeal muscle cell"	"calcium ion binding, carbohydrate binding, defense response to Gram-positive bacterium, integral component of membrane, membrane, proteolysis, serine-type peptidase activity"	"N.A."	"Is predicted to enable calcium ion binding activity\; carbohydrate binding activity\; and serine-type peptidase activity. Is involved in defense response to Gram-positive bacterium. Is expressed in pharyngeal muscle cell."
"CELE_Y39A1A.18"	45,0198259054204	-1,34844045829139	0,561849749536792	-2,40000188556298	0,0163949873967887	0,0971672514169996	"WBGene00012656"	"Y39A1A.18"	"Y39A1A.18"	"CELE_Y39A1A.18"	"N.A."	"Q9XX29"	"Q9XX29"	"N.A."	"N.A."	"N.A."	"N.A."	"Is affected by several genes including daf-2\; eat-2\; and clk-1 based on microarray and RNA-seq studies. Is affected by eight chemicals including methylmercuric chloride\; multi-walled carbon nanotube\; and Psoralens based on microarray and RNA-seq studies."
"CELE_R06C7.10"	4818,10954288592	-1,33721850047453	0,181553668132624	-7,36541714760455	1,76593777198225e-13	8,60508364953724e-11	"WBGene00002348"	"myo-1"	"R06C7.10"	"myosin I, CELE_R06C7.10"	"CE06253|PhosphoPep:R06C7.10|HMMPANTHER:PTHR45615|HMMPANTHER:PTHR45615:SF12|PFSCAN:PS51456|PFSCAN:PS51844|PRINTS:PR00193|SMART:SM00242|PFAM:PF01576|PFAM:PF00063|PFAM:PF02736|SUPERFAMILY:SSF90257|SUPERFAMILY:SSF52540|INTERPRO:IPR001609|INTERPRO:IPR002928|INTERPRO:IPR004009|INTERPRO:IPR008989|INTERPRO:IPR014751|INTERPRO:IPR027417|INTERPRO:IPR036961"	"P02567"	"P02567"	"erh-2|Physical, glh-1|Physical, itr-1|Physical, lgg-1|Physical, mlc-1|Physical, mlc-2|Physical, mlc-3|Physical, myo-2|Physical, myrf-1|Physical, myrf-2|Physical, nmad-1|Physical, pan-1|Physical, pid-3|Physical, smo-1|Physical, spc-1|Physical, tofu-6|Physical"	"pharynx"	"actin binding, actin filament binding, ATP binding, cytoplasm, motor activity, muscle contraction, myofibril, myosin complex, myosin filament, nucleotide binding, pharyngeal pumping, striated muscle myosin thick filament, structural constituent of muscle"	"N.A."	"Is a structural constituent of muscle. Is involved in muscle contraction and pharyngeal pumping. Located in striated muscle myosin thick filament. Is expressed in pharynx. Human ortholog(s) of this gene are implicated in several diseases, including distal myopathy 1\; hypoplastic left heart syndrome\; and intrinsic cardiomyopathy (multiple). Is an ortholog of several human genes including MYH1 (myosin heavy chain 1)\; MYH3 (myosin heavy chain 3)\; and MYH4 (myosin heavy chain 4)."
"CELE_B0511.5"	144,421562487184	-1,32473173370941	0,388814242265283	-3,40710701848612	0,000656553785838164	0,0103665345236388	"WBGene00015231"	"cutl-14"	"B0511.5"	"CELE_B0511.5"	"CE41859|HMMPANTHER:PTHR22907|HMMPANTHER:PTHR22907:SF16|PFSCAN:PS51034|SMART:SM00241|INTERPRO:IPR001507"	"O61816"	"O61816"	"egl-9|Genetic"	"N.A."	"N.A."	"N.A."	"Is enriched in several structures, including dopaminergic neurons\; germline precursor cell\; intestine\; male distal tip cell\; and somatic gonad precursor based on tiling array and RNA-seq studies. Is affected by several genes including daf-16\; daf-2\; and rrf-3 based on microarray\; tiling array\; and RNA-seq studies. Is affected by sixteen chemicals including 1-methylnicotinamide\; Mercuric Chloride\; and D-glucose based on RNA-seq and microarray studies. Is predicted to encode a protein with the following domain: Zona pellucida domain."
"CELE_ZK470.6"	171,746484264544	-1,32352703487889	0,387317262765849	-3,41716510497757	0,000632768920412418	0,010142859123208	"WBGene00022747"	"ZK470.6"	"ZK470.6"	"CELE_ZK470.6"	"CE05091|HMMPANTHER:PTHR35573:SF2|HMMPANTHER:PTHR35573"	"Q23509"	"Q23509"	"N.A."	"N.A."	"N.A."	"N.A."	"Is enriched in arcade cell\; muscle cell\; and pharyngeal-intestinal valve cell based on RNA-seq and microarray studies. Is affected by several genes including daf-16\; daf-2\; and skn-1 based on tiling array\; RNA-seq\; and microarray studies. Is affected by seven chemicals including 1-methylnicotinamide\; glycine\; and resveratrol based on RNA-seq and microarray studies. Is predicted to encode a protein with the following domain: ."
"CELE_D1086.3"	817,460649032366	-1,31860223914643	0,51440854325235	-2,56333658614914	0,0103671490773281	0,0709715040935045	"WBGene00008390"	"D1086.3"	"D1086.3"	"CELE_D1086.3"	"CE09061|PhosphoPep:D1086.3|HMMPANTHER:PTHR21453|HMMPANTHER:PTHR21453:SF13|PIRSF:PIRSF015697|PFAM:PF01579|INTERPRO:IPR002542|INTERPRO:IPR016638"	"O17725"	"O17725"	"eri-1|Regulatory"	"N.A."	"N.A."	"N.A."	"Is enriched in several structures, including Z1.p\; Z4.a\; cephalic sheath cell\; male distal tip cell\; and somatic gonad precursor based on tiling array\; RNA-seq\; and microarray studies. Is affected by several genes including daf-16\; daf-2\; and glp-1 based on microarray\; tiling array\; RNA-seq\; and proteomic studies. Is affected by thirty-two chemicals including Heme\; methylmercuric chloride\; and Tunicamycin based on microarray and RNA-seq studies. Is predicted to encode a protein with the following domains: Phosphorylation site\; Domain of unknown function (DUF19)\; Domain of unknown function DUF19\; and Uncharacterised protein family UPF0376."
"CELE_C50F2.6"	2169,40855896598	-1,31261121580419	0,500638842348967	-2,62187250522851	0,00874481381660527	0,0632457707988525	"WBGene00001430"	"fkb-5"	"C50F2.6"	"dao-8, CELE_C50F2.6"	"CE08912|HMMPANTHER:PTHR46046|HMMPANTHER:PTHR46046:SF6|PFSCAN:PS50059|PFAM:PF00254|SUPERFAMILY:SSF54534|INTERPRO:IPR001179, CE27878|HMMPANTHER:PTHR46046:SF6|HMMPANTHER:PTHR46046|PFSCAN:PS50059|PFAM:PF00254|SUPERFAMILY:SSF54534|INTERPRO:IPR001179"	"Q95Q60, P91180"	"Q95Q60"	"daf-16|Regulatory, daf-2|Regulatory, egl-9|Genetic, pid-2|Physical, pinn-4|Genetic"	"hypodermis"	"isomerase activity, peptidyl-prolyl cis-trans isomerase activity, protein peptidyl-prolyl isomerization"	"fkb-5 encodes a peptidyl-prolyl cis-trans isomerase (PPIase) that is one of eight FK506 binding proteins encoded by the C. elegans genome\; although fkb-5 single mutants show no obvious defects, animals doubly and triply mutant for fkb-5 and other FKB secretory pathway mutants display synthetic, cold-sensitive body morphology and molting defects as well as L1 larval lethality\; an fkb-5::lacZ reporter fusion is expressed in hypodermal cells, including lateral seam cells and tail and head hypodermal cells, from mid-embryogenesis through adulthood\; fkb-5 transcript analysis shows that fkb-5 mRNA abundance is greatest at the inter-molt period of each larval stage and lower during molting and in adults\; microarray studies indicate that fkb-5 transcript levels are reduced in a lin-14 loss-of-function background, suggesting that LIN-14 positively regulates fkb-5 expression."	"Is predicted to enable peptidyl-prolyl cis-trans isomerase activity. Is expressed in hypodermis. Is an ortholog of human FKBP9 (FKBP prolyl isomerase 9)."
"CELE_ZC373.6"	1820,26782598251	-1,31134829820516	0,356741802531301	-3,67590310106733	0,000237009477751498	0,00500770838289852	"WBGene00000930"	"dao-4"	"ZC373.6"	"CELE_ZC373.6"	"N.A."	"Q23262"	"Q23262"	"daf-2|Regulatory"	"hyp7 syncytium, seam cell"	"N.A."	"dao-4 encodes a novel protein, conserved amongst nematodes\; dao-4 transcripts are expressed at higher levels in wild-type adult animals than in daf-2 mutant adults at 25C, suggesting that dao-4 expression is positively regulated by DAF-2\/insulin-like receptor signaling\; reduced dao-4 expression in daf-2 mutants is dependent upon DAF-16."	"Is expressed in hyp7 syncytium and seam cell."
"CELE_F57G12.2"	64,2357834621327	-1,30896731309941	0,462572282263888	-2,82975734450226	0,00465833199128954	0,042133045672957	"WBGene00010222"	"F57G12.2"	"F57G12.2"	"CELE_F57G12.2"	"N.A."	"Q20956, G5EEW2"	"G5EEW2"	"alp-1|Physical, ebp-2|Physical, eya-1|Physical, gopc-1|Physical, pqn-54|Physical, vab-3|Physical"	"N.A."	"N.A."	"N.A."	"Is enriched in OLL\; PLM\; and PVD based on microarray and RNA-seq studies. Is affected by several genes including daf-16\; daf-2\; and rrf-3 based on microarray and RNA-seq studies. Is affected by eleven chemicals including stavudine\; Zidovudine\; and allantoin based on RNA-seq and microarray studies."
"CELE_K07C6.5"	577,11555437314	-1,28231206356844	0,286177017567964	-4,48083523431053	7,43514952333747e-06	0,000336047207296815	"WBGene00019473"	"cyp-35A5"	"K07C6.5"	"CELE_K07C6.5"	"CE17176|HMMPANTHER:PTHR24300|HMMPANTHER:PTHR24300:SF79|PRINTS:PR00385|PRINTS:PR00463|SCANPROSITE:PS00086|PFAM:PF00067|SUPERFAMILY:SSF48264|INTERPRO:IPR001128|INTERPRO:IPR002401|INTERPRO:IPR036396"	"O44649"	"O44649"	"N.A."	"intestine"	"cytoplasm, exogenous drug catabolic process, heme binding, innate immune response, intracellular membrane-bounded organelle, iron ion binding, metal ion binding, monooxygenase activity, organic acid metabolic process, oxidoreductase activity, oxidoreductase activity, acting on paired donors, with incorporation or reduction of molecular oxygen, oxidoreductase activity, acting on paired donors, with incorporation or reduction of molecular oxygen, reduced flavin or flavoprotein as one donor, and incorporation of one atom of oxygen, response to xenobiotic stimulus, steroid hydroxylase activity, xenobiotic metabolic process"	"cyp-35A5 encodes one of over 80 C. elegans cytochrome P450s, NADPH-dependent monooxygenases that metabolize endogenous and exogenous compounds\; RT-PCR experiments indicate that cyp-35A5 mRNA is upregulated in response to treatment with xenobiotics, such as PCBs (polychlorinated biphenyls) or PAHs (polycyclic aromatic hydrocarbons)\; loss of cyp-35A\/C gene family activity in the presence of xenobiotics can diminish the reproductive decline seen in wild-type worms treated with the same compounds\; in addition, cyp-35A(RNAi) also results in a reduction of fat content."	"Is predicted to enable heme binding activity\; oxidoreductase activity, acting on paired donors, with incorporation or reduction of molecular oxygen, reduced flavin or flavoprotein as one donor, and incorporation of one atom of oxygen\; and steroid hydroxylase activity. Is involved in response to xenobiotic stimulus. Is expressed in intestine. Human ortholog(s) of this gene are implicated in hereditary spastic paraplegia 56. Is an ortholog of human CYP2U1 (cytochrome P450 family 2 subfamily U member 1)."
"CELE_C09B8.3"	67,3472167296748	-1,27701290935387	0,420793865419278	-3,03477073764243	0,00240718594547128	0,0264332749631927	"WBGene00015622"	"C09B8.3"	"C09B8.3"	"CELE_C09B8.3"	"CE52911|HMMPANTHER:PTHR33748|HMMPANTHER:PTHR33748:SF2|PFAM:PF17175|INTERPRO:IPR033438"	"Q17845"	"Q17845"	"N.A."	"N.A."	"acetylcholine-gated channel complex, integral component of membrane, membrane"	"N.A."	"Is enriched in pharyngeal muscle cell based on proteomic studies. Is affected by several genes including daf-16\; daf-2\; and skn-1 based on microarray and RNA-seq studies. Is affected by seven chemicals including Sodium Chloride\; Rifampin\; and antimycin based on RNA-seq and microarray studies. Is predicted to encode a protein with the following domains: Modulator of levamisole receptor-1 and Modulator of levamisole receptor-1."
"CELE_C04G6.6"	71,7097367092628	-1,27187431908054	0,436948093020451	-2,91081329658307	0,00360489356085871	0,0353306758607604	"WBGene00015456"	"C04G6.6"	"C04G6.6"	"CELE_C04G6.6"	"N.A."	"Q17640"	"Q17640"	"N.A."	"N.A."	"N.A."	"N.A."	"Is enriched in body wall muscle cell\; cholinergic neurons\; germ line\; germline precursor cell\; and head mesodermal cell based on tiling array and RNA-seq studies. Is affected by several genes including daf-2\; elt-2\; and eat-2 based on microarray\; tiling array\; and RNA-seq studies. Is affected by fourteen chemicals including manganese chloride\; D-glucose\; and Alovudine based on RNA-seq and microarray studies."
"CELE_Y94H6A.10"	3097,8538744072	-1,27135972298592	0,409908176781393	-3,10157199831597	0,00192496054790937	0,0223999327041424	"WBGene00022382"	"Y94H6A.10"	"Y94H6A.10"	"Y94H6A.d, Y94H6A.d, CELE_Y94H6A.10"	"CE36575|PhosphoPep:Y94H6A.10"	"Q75MI6"	"Q75MI6"	"ccar-1|Physical, daf-16|Physical, mrg-1|Physical, rde-8|Physical"	"N.A."	"N.A."	"N.A."	"Is enriched in AFD\; PLM\; intestine\; muscle cell\; and somatic gonad precursor based on RNA-seq\; proteomic\; and microarray studies. Is affected by several genes including daf-2\; rrf-3\; and daf-12 based on proteomic\; tiling array\; RNA-seq\; and microarray studies. Is affected by twenty chemicals including 1-methylnicotinamide\; Tunicamycin\; and D-glucopyranose based on RNA-seq and microarray studies. Is predicted to encode a protein with the following domain: Phosphorylation site."
"CELE_B0331.2"	42,8455273059844	-1,2685617922311	0,425851075384612	-2,97888596638012	0,00289298421428232	0,0301741156209393	"WBGene00007141"	"pitr-4"	"B0331.2"	"CELE_B0331.2"	"CE15552|HMMPANTHER:PTHR11101:SF52|HMMPANTHER:PTHR11101|PFAM:PF01384|INTERPRO:IPR001204"	"O45220"	"O45220"	"N.A."	"N.A."	"inorganic phosphate transmembrane transporter activity, integral component of membrane, integral component of plasma membrane, membrane, phosphate ion transmembrane transport, phosphate ion transport, symporter activity"	"N.A."	"Is predicted to enable inorganic phosphate transmembrane transporter activity. Human ortholog(s) of this gene are implicated in basal ganglia calcification. Is an ortholog of human SLC20A1 (solute carrier family 20 member 1) and SLC20A2 (solute carrier family 20 member 2)."
"CELE_C56E6.2"	250,531850822834	-1,26405213710483	0,216843728258025	-5,82932302105007	5,56526839018986e-09	8,26468857221243e-07	"WBGene00016970"	"C56E6.2"	"C56E6.2"	"C56E6.f, C56E6.f, CELE_C56E6.2"	"CE30372|HMMPANTHER:PTHR24073|HMMPANTHER:PTHR24073:SF353|PFSCAN:PS51419|PRINTS:PR00449|SMART:SM00175|SMART:SM00177|SMART:SM00173|SMART:SM00174|SMART:SM00176|TIGRFAM:TIGR00231|PFAM:PF00071|SUPERFAMILY:SSF52540|INTERPRO:IPR001806|INTERPRO:IPR005225|INTERPRO:IPR027417"	"Q18898"	"Q18898"	"N.A."	"N.A."	"endomembrane system, GTP binding, GTPase activity, intracellular protein transport"	"N.A."	"Is predicted to enable GTPase activity."
"CELE_C23H4.4"	56,2227958477242	-1,26161863959537	0,341034298113762	-3,69938931823955	0,000216118864623744	0,00468047424455284	"WBGene00007693"	"cest-7"	"C23H4.4"	"CELE_C23H4.4"	"CE43248|HMMPANTHER:PTHR45580|HMMPANTHER:PTHR45580:SF7|SCANPROSITE:PS00122|PFAM:PF00135|SUPERFAMILY:SSF53474|INTERPRO:IPR002018|INTERPRO:IPR029058|Active_site, CE43293|HMMPANTHER:PTHR45580:SF7|HMMPANTHER:PTHR45580|SUPERFAMILY:SSF53474|INTERPRO:IPR029058"	"B6VQ84, B6VQ83"	"B6VQ83"	"N.A."	"N.A."	"carboxylic ester hydrolase activity, hydrolase activity, integral component of membrane, membrane"	"N.A."	"Is predicted to enable carboxylic ester hydrolase activity."
"CELE_ZK287.4"	351,331885436349	-1,25810979862755	0,378800531994216	-3,32129892216402	0,000895995184289053	0,0130939577400367	"WBGene00013965"	"ZK287.4"	"ZK287.4"	"CELE_ZK287.4"	"CE43070|HMMPANTHER:PTHR46339|HMMPANTHER:PTHR46339:SF9|PFSCAN:PS50279|SMART:SM00131|SMART:SM00289|PFAM:PF00014|PFAM:PF14625|SUPERFAMILY:SSF57362|INTERPRO:IPR002223|INTERPRO:IPR006150|INTERPRO:IPR028150|INTERPRO:IPR036880, CE46508|HMMPANTHER:PTHR46339:SF9|HMMPANTHER:PTHR46339|PFSCAN:PS50279|SMART:SM00289|SMART:SM00131|PFAM:PF14625|PFAM:PF00014|SUPERFAMILY:SSF57362|INTERPRO:IPR002223|INTERPRO:IPR006150|INTERPRO:IPR028150|INTERPRO:IPR036880, CE46176|HMMPANTHER:PTHR46339:SF9|HMMPANTHER:PTHR46339|PFSCAN:PS50279|SMART:SM00131|SMART:SM00289|PFAM:PF00014|PFAM:PF14625|SUPERFAMILY:SSF57362|INTERPRO:IPR002223|INTERPRO:IPR006150|INTERPRO:IPR028150|INTERPRO:IPR036880"	"Q23456, G3MU07, G3MU06"	"Q23456"	"mel-26|Physical"	"N.A."	"negative regulation of endopeptidase activity, serine-type endopeptidase inhibitor activity"	"N.A."	"Is predicted to enable serine-type endopeptidase inhibitor activity."
"CELE_Y71G12B.25"	1767,22489600812	-1,24823956472275	0,25184042430383	-4,95647022583169	7,17853619839262e-07	5,20627511355982e-05	"WBGene00022160"	"Y71G12B.25"	"Y71G12B.25"	"CELE_Y71G12B.25"	"CE44015|HMMPANTHER:PTHR23504:SF23|HMMPANTHER:PTHR23504|PFSCAN:PS50850|PFAM:PF07690|SUPERFAMILY:SSF103473|INTERPRO:IPR011701|INTERPRO:IPR036259, CE49553|HMMPANTHER:PTHR23504:SF23|HMMPANTHER:PTHR23504|PFAM:PF07690|SUPERFAMILY:SSF103473|INTERPRO:IPR011701|INTERPRO:IPR036259"	"Q95XM8, W6RYA2"	"Q95XM8"	"N.A."	"N.A."	"brush border membrane, integral component of membrane, membrane, transmembrane transport, transmembrane transporter activity"	"N.A."	"Is predicted to enable transmembrane transporter activity."
